Date,Comment,Like,Dislike
"Aug 18, 2020","Lmao  Kade: “I’m tryna teach you about earth and the nuances of people’s personalities and how they prefer personal gain over anything else—“  Zay: “Okay, but rewind to when you called me really pretty. That’s important.” more",56,0
"Aug 11, 2020",THIS IS MY FIRST FAST PASS AND YOU HAD TO ADD A CLIFFHANGER FOR FUC.K SAKE AKDBSK,54,0
"Aug 13, 2020","You ppl keep talking about rule three, I’ve literally never heard of her😌✨",43,0
"Jul 28, 2020",*casually uses all of my 20 free coins on this comic*,42,0
"Jul 28, 2020","ILLEGAL. That cliffhanger is absolutely, 100%, without a doubt, ILLEGAL.😭😭😭",40,0
"Aug 04, 2020",Vitiligo is super pretty. I never thought I’d see a character with it!,132477,396
"Aug 04, 2020",DONT BE SHY FINISH YOUR SENTENCE KADE,80797,180
"Aug 04, 2020",Kade's blush is everything 😍 and don't blame him that other girl is a cutie! Vitiligo is GORGEOUS. Too bad he's already got a cute alien girl at home innocently chipping away at rule 3 🤷🏻‍♀️,41095,202
"Aug 04, 2020","Whilst I completely love this new blue haired character, and I think it is so beautiful that she has vitiligo, she better not get in the way of my Kade x Zay ship",2183,51
"Aug 04, 2020","Honestly I stopped to stare too, she's so gorgeous 🥺",1919,8
"Aug 04, 2020",kade said 😳 ----> (○｀д´)ﾉ 🦋,1014,2
"Aug 04, 2020",hehe rule three is dissolving like the goldfish in fish dissolving solution,824,8
"Aug 04, 2020",There’s only one thing he should be smashing and it isn’t butterflies!!,764,17
"Aug 04, 2020",You know what comes after two? Four. Because three doesn’t exist here.,645,2
"Aug 04, 2020","Okay, so I like that Zay and Kade have strong chemistry, but I also like that it's not a *fall in love at first sight* kind of story. I mean, we know about his ex...kinda, but what about Zay? She mentioned someone from her home that wanted to make her leave I think. They both have their scars. It would be too awkward to have them suddenly have these feelings and have a spur of the moment kiss, but then not know how they feel after. They gotta work out their own feelings first.",527,3
"Aug 18, 2020",It’s nice to see a character with my skin condition in manga you don’t really see people with it makes me feel special🥺,468,1
"Aug 04, 2020",The greatest telepathy moment will be when they kiss!!!!! OOOOOHHHHH I CANT WAIT!!!,313,5
"Aug 04, 2020",A romantic rival appears 😭 and she's so pretty,246,6
"Aug 04, 2020",seeing kade smash the butterfly was a big mood i love it,193,0
"Aug 25, 2020","A Vitiligo character..... I like it!! plus she's pretty and seems nice, bruh and she savage.... CAN WE KEEP HER AROUND?",177,2
"Aug 04, 2020","Alright let’s just get this out there. Ladies. If you catch a guy looking at you, there are two(possibly more) reasons. 1. He’s checking you out to see if he might have a shot with you in any way. 2. Well this one goes unsaid as it’s the same for most guys. He’s fantasizing. Fantasies of either intimate, or he longs to protect you and cherish you. Guys. Everyone know it can be difficult to not stare when a fine young lady catches your eye. Just go say hi.Maybe introduce yourself if you’re new...",175,27
"Aug 04, 2020","Cool new girl, dont get in the way tho",155,13
"Aug 25, 2020",how is he a pervert if all he looked at is her face,94,3
"Aug 25, 2020","Kayde, you have A QUEEN AT YOUR HOME, DO NOT FORGET IT",83,2
"Aug 25, 2020","I hope this girl becomes a re-occuring character, I mean, she's far too detailed not be...right.",69,0
"Aug 28, 2020","why is nobody mentioning how Kade and that ""Yeah you too, or whatever."" guy need to become bro's? they'd be perfect for each other",67,1
"Aug 04, 2020",Fast pass gang,72,9
"Aug 11, 2020",She's an alien...and she's playing Ocarina of Time...DUDE JUST MARRY HER ALREADY,120814,245
"Aug 11, 2020",I mean...those thighs do be lookin good,98016,1068
"Aug 11, 2020",zaida waking up kade so hes not late for work is so cute🥺,85088,213
"Aug 11, 2020","""The temptation to grab her thighs is growing at an alarming rate!"" That freaking killed me🤣🤣🤣",4444,16
"Aug 11, 2020",Rule 3 is currently being smothered by Zaida’s thighs 😂,2522,11
"Aug 11, 2020",Rule #3 I don’t know her,1799,16
"Aug 11, 2020",👀 getting in each other's head when you want to get in each other's be- 🛏,1291,9
"Aug 11, 2020","I hoping he sees how much she wants wants physical closeness with him, and then she sees how much he is attracted to her and bam, kiss!!",822,2
"Aug 11, 2020",uhoh... telepathy our girl might see alot of xxx thoughts if this goes on... or she might see something aka another girl dont break my girls heart,707,0
"Aug 11, 2020",if only I could fast pass a fast pass,519,3
"Aug 11, 2020","shalalalalala my oh my, looks like the boy's too shy, not gonna touch the thigh !!",396,3
"Aug 11, 2020",Gamer Girl Zay is so adorbs!,370,0
"Aug 11, 2020","I can't take the suspense anymore!!!!! I want touching, and kissing, and I want it Now!!!!",322,13
"Aug 11, 2020","Zay reaches into his mind... and all she sees is ""Must touch the thiccness, must touch must touch must touch""",287,1
"Aug 14, 2020","Pookie, seriously, your character writing is phenomenal! Kade and Zay are so well crafted. They're interactions are really fun to read every week and I find myself coming back to re-read just to smile and laugh with them. You rock at this! 😁",195,0
"Aug 11, 2020",stop blue balling us it's been 33 episodes,201,19
"Aug 11, 2020",Yes....feed her kade.....Make our ship grow stronger,165,0
"Aug 11, 2020",Every episode imagining them as a couple gets better and better,133,0
"Aug 11, 2020",I too would like to grab the forbidden thighs,122,4
"Aug 11, 2020",Alien Thighs Save Lives 👉👈,97,1
"Aug 11, 2020",use ur telepathy to read his mind. reads mind... DAMN SHE THICC,76,0
"Aug 11, 2020",fast pass gang,79,7
"Aug 11, 2020",his little rule just went right out the window . they are gonna soooooo Do it ! Dow chicka wow wow !,65,3
"Aug 18, 2020",she's on his lap. . . this will be a problem edit: a problem as in I am not sure he will be able to handle it and it might move too fast for her for anyone wondering :) B,102203,252
"Aug 18, 2020",LAP SITTING!!! AHHHHHHHH!!!!,70210,203
"Aug 18, 2020",They are so freaking cute!!! 🥰🥰,67098,186
"Aug 18, 2020",too many excuses just read his dirty mind😏👀 this many likes wow thank u cepedawetta on yt.,3045,22
"Aug 18, 2020",Kade! Finding her attractive doesn’t make you a pervert! She fine!,2421,8
"Aug 18, 2020","ALERT ALERT: CODE RED!!! SHE'S ON HIS LAP! THIS IS NOT A DRILL, I REPEAT THIS IS NOT A DRILL!!!",1605,14
"Aug 18, 2020",*knock knock* this is the police were looking for a missing person case. The person answers to the name of Rule 3.,1352,4
"Aug 18, 2020",He's not a perv he's just slowly but surely realizing his possible feelings for her,867,4
"Aug 18, 2020",Admiring women is not perverted,632,6
"Aug 18, 2020",he's boned,610,7
"Aug 19, 2020",I knew it. I knew she wouldn’t let it happen this episode. It still hurt when it ended. Time to sleep till next week,409,2
"Aug 19, 2020",Well kids you see it all started when me and your mom broke rule three,388,0
"Sep 08, 2020",⢀⣠⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⠀⣠⣤⣶⣶ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠀⠀⠀⢰⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⣀⣀⣾⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⡏⠉⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⣿ ⣿⣿⣿⣿⣿⣿⠀⠀⠀⠈⠛⢿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠿⠛⠉⠁⠀⣿ ⣿⣿⣿⣿⣿⣿⣧⡀⠀⠀⠀⠀⠙⠿⠿⠿⠻⠿⠿⠟⠿⠛⠉⠀⠀⠀⠀⠀⣸⣿ ⣿⣿⣿⣿⣿⣿⣿⣷⣄⠀⡀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢀⣴⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠏⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠠⣴⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡟⠀⠀⢰⣹⡆⠀⠀⠀⠀⠀⠀⣭⣷⠀⠀⠀⠸⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠈⠉⠀⠀⠤⠄⠀⠀⠀⠉⠁⠀⠀⠀⠀⢿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⢾⣿⣷⠀⠀⠀⠀⡠⠤⢄⠀⠀⠀⠠⣿⣿⣷⠀⢸⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡀⠉⠀⠀⠀⠀⠀⢄⠀⢀⠀⠀⠀⠀⠉⠉⠁⠀⠀⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣧⠀⠀⠀⠀⠀⠀⠀⠈⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢹⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠃⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⢸⣿⣿ more,349,3
"Sep 02, 2020",Kade: keep a blank mind.....blank Zay: * casually sits on his lap. Kade exe. has stopped working.,336,0
"Aug 19, 2020",At this moment he knew he f***** up,238,3
"Aug 20, 2020",This Webtoon got me smiling on the toilet,208,1
"Aug 24, 2020",*inhale* WHEN. WILL. WE GET. A HALF ALIEN. CHILD.,181,7
"Aug 18, 2020",I never spent a 5 coins so quick in my life...,148,4
"Aug 18, 2020",Chapters are getting shorter than normal may want to consider a break if your getting worn out I prefer long chapters than short ones and I don’t want to stress you out on making a request that will just burn you out,148,20
"Sep 01, 2020",YOU BET YOUR ASS I BOUGHT FAST PASS AND IMMA BOUT TO DO IT AGAIN,88,1
"Sep 01, 2020","Also, Kade, YOU ARE NOT A PERVERT. It's normal to have feelings you know. It may feel different now because it's actually love and not just dating around.",67,0
"Aug 18, 2020",Where I fits I sits.,67,0
"Aug 19, 2020",She knows what she’s doing 😏,69,3
"Aug 25, 2020",its official rule three is no more ladys and gentlemen,138424,279
"Aug 25, 2020",Feel like this will end... poorly.,114424,884
"Sep 01, 2020","Hi! Creator here. I love you guys so much. Thanks for fast passing and such. :3 Means so much to me that you're enjoying the series so much that you just can't wait. I hate to drop this bad news on you now of all episodes. lol... but, there's no fast pass this week. It will return again next week! I've been having a hard time keeping up and it caught up with me. Sorry again! I hope you still look forward to next week. 💕",90995,186
"Aug 25, 2020","Kade: I want to be kind and respectful to her, too. Also Kade:  I’mma bite this girl. 😱🤷🏼‍♀️🙃",6831,15
"Aug 25, 2020",He’s trying so hard but he’s so horny omg,4936,9
"Aug 25, 2020",Plot twist he’s a vampire,4094,16
"Aug 25, 2020",Watch this just be all in his mind and she can see ittttttt,2612,2
"Aug 25, 2020",will zayda see kade as a pervert? will kade still see zayda as a friend? will Cosmo ever make zayda pancakes?.... tune in next Monday august the 31st to find out...,2430,3
"Aug 25, 2020",Say it with me guys! ✨CONSENT IS SEXY✨,2278,10
"Aug 25, 2020",CONSENT MAN! YOU NEED CONSENT!!,1666,12
"Aug 25, 2020","I have a sneaking suspicion that this last bit is just what zay sees inside kade's head, rather than it actually happening. real or not Kade is seven shades of screwed.",1227,0
"Aug 25, 2020","I am conflicted. I really want Kade to make a move and break the rule himself. We already know Zay likes him as well. But also this may scare her. She's never experienced these things before. I don't want her to feel unsafe, especially not with Kade.",867,0
"Aug 25, 2020",Next ep he’s gonna be like no on second thought I won’t 😐,781,3
"Aug 25, 2020","HELP, KADE'S RESOLVE HAS FALLEN AND IT CAN'T GET UP!",605,0
"Aug 25, 2020",She probably going to come back scared because for some reason he trying to eat her 😂,493,0
"Aug 25, 2020",c h o m p,450,0
"Aug 25, 2020",AHHHHHHHHHHH y am I turned on,380,13
"Aug 25, 2020",Zay: Kade what’s that hard object in your pants?,282,7
"Aug 25, 2020","Hello, police? I’d like to report an illegal cliffhanger! My heeeeeeart!!",261,1
"Aug 25, 2020",BYE BYE RULE 3,238,2
"Aug 25, 2020",rule three just lookin at Kade like: 👋👁👄👁 do you need a snack?,191,4
"Sep 08, 2020","Lawd, everyone has a crush on our lil space bean xD",105562,350
"Sep 08, 2020",That's Kades old boss oh no we in a pickle now,86504,139
"Sep 08, 2020",dammm he really backed out,56929,133
"Sep 08, 2020","now here is where the jealousy begins, y’all ready? buckle up.",2268,7
"Sep 08, 2020",Ahhhh a new challenger approaches! Kade better get his girl before someone else does 😭,1570,8
"Sep 08, 2020",ooh i lowkey didnt expect Kade's old boss to make a reappearance lol,1042,2
"Sep 08, 2020",Anyone notice the plushes face when she bumped into him???  🤣🤣🤣,895,2
"Sep 08, 2020",Kade🤬🔪 is typing....,588,5
"Sep 08, 2020",Why do I feel like that guy has a crush on Kade,518,8
"Sep 08, 2020",kade about to get rehired,338,2
"Sep 08, 2020",ruh roh raggy,324,1
"Sep 08, 2020",I’m actually glad he backed out. She still doesn’t understand human affection and intimacy; plus she doesn’t know how to read or write.... it’s best she is her own person and maybe she’ll want these things from him or not.,294,4
"Sep 08, 2020","I knew my boy Kade would be able to stop and compose himself, but damn.. I was really hoping to see em kiss just a little! (Ok thats a lie I wanna see em kiss ALOT!)",266,5
"Sep 08, 2020",Ima need him to bibbity bobbity back the fuxk up🙂,244,4
"Sep 08, 2020",REVERSE HAREM. Zaida get all the mens,159,0
"Sep 08, 2020","""A NEW CHALLENGER HAS APPEARED""",124,0
"Sep 08, 2020","SLAP ME ACROSS THE FACE WIHT A FANCY PANCAKE RIGHT NOW, OF FREAKING C O U R S E HE'S IN LOVE WITH HER (honestly who isnt tho)",102,3
"Sep 08, 2020",GOOD JOB KADE!!! you didn't break rule three...................................................................................................yet........................,76,0
"Sep 08, 2020",Who else was worried last week when the fast pass didn't come out? 😰,67,2
"Sep 08, 2020",it finally came out and now I have to wait again... hmp welp... 😕🙃,63,2
"Sep 08, 2020",OMG that’s was such a tease...... (still love it tho),52,0
"Sep 14, 2020","I have some theories first she wouldn’t get with boss man because remember the story surrounds kade and if kade isn’t in the picture anymore there will be no need for this story to continue, second Zay is not ready to date anyone besides kade because she has been around him the longest, third she’s fallen for kade already, fourth kade denied friendship with his boss so of course Zay is going to follow Kade cause she trust him.",49,0
"Sep 15, 2020",That was the fastest toss into the friend zone  if I ever read one. 😂😂 still on the kade ship though!!,116392,193
"Sep 15, 2020",Ok it only better be for modeling or else I’m coming in with my space laser,79109,261
"Sep 15, 2020",DAMN IT KADE JUST ASK 👏HER 👏OUT👏,45310,181
