Date,Comment,Like,Dislike
"Oct 22, 2024","💡🤔 Theory: There’s definitely more to the Emmaline story than just “soft and naive.” Heavily implied that she was an inside plant/ traitor set to break up the familia when mama says, “THAT much was clear.” Especially when connecting this convo to the warnings of previous betrayal to Gabriel concerning his “partners.” 👀",656,1
"Oct 22, 2024",She’s trying to protect Davina in her way and I appreciate her for it so dang much.,612,0
"Oct 22, 2024","""she's more than that"" oh? OH? IS SHE NOW? U GONNA PUT A RING ON IT?",564,0
"Oct 22, 2024","lately there have been a lot of choices davina has made that she wouldnt have made in season one. Some might blame this on gabrielle, but I honestly think shes coming to terms with who her parents truly were as people.  Realizing, like him, she is a fruit grown from a Mafia family tree and in order to uncover her past, she has to understand it. You can’t uncover the truth without getting your hands dirty.",441,1
"Oct 22, 2024",And here goes Mikey taking all my coins again 🪙😂 this kid is going to sell their souls before they know it I swear 😂,396,1
"Oct 22, 2024",THE AUTHOR MUST’VE BEEN SMILING AT ALL OUR ARRANGED MARRIAGE THEORIES SINCE WE WERE RIGHT ALL ALONG,380,1
"Oct 29, 2024","aww gabriel looked so heartbroken hearing davina say ""not forever"" 🥺🥺",57319,60
"Oct 29, 2024","i love how gabe keeps checking in on her and making sure she’s ok, it’s just a sweet gesture— NOW KISS.😭🙏🏾",46778,135
"Oct 29, 2024","Gabriel still thinks that Davina doesn't have any feelings for him, just kiss already 😭😭",42146,112
"Oct 29, 2024",“She’s made her feelings clear” BOY YOU HAVE NO IDEA,8799,3
"Oct 29, 2024",And we’re in our misunderstandings era… everyone’s FAVORITE webtoon trope 😭,7457,7
"Oct 29, 2024","gabriel: ""that dish has been clean for 5 minutes"" how would you know unless you've been watching her the whole time 😏😏",5862,2
"Oct 29, 2024",No!! Gabriel please that’s your future wife!! MF LOCK INNN!!!😫,4682,4
"Oct 29, 2024",Both Gabriel and Mikey want Davina to stay with them forever 😭😭,3912,1
"Oct 29, 2024","NU-UH, you were holding each other in Ep 40 saying ""just the THREE of us"", don't you take that sentiment back- you've BLED together! Rip my heart out and STOMP on it with a golf cleat! 🫵 YOU PUT THE POISON IN ME!!",3737,3
"Oct 29, 2024","Something is SO GONNA HAPPEN between them at the ball, I just know it 🤭",2522,3
"Oct 29, 2024","since this is the angst/misunderstanding each other’s feelings chapter, the next chapter better have a whole TEN panels of Gabe’s confession or I don’t want it🤺🤺🤺🤺",1743,3
"Oct 29, 2024",I like that Davina didnt’t lie to Mikey by promising forever. Also love how Gabes keep looking out for Davina. Bittersweet ep for sure,1657,3
"Oct 29, 2024","I can't wait to see how the ""purely professional capacity"" falls apart at the ball 😏",1349,0
"Oct 29, 2024",This is the only reason I look forward to Mondays😼,1088,3
"Oct 29, 2024",gabriel and davina both assuming the other doesn't have feelings for them 😔😔,940,1
"Oct 29, 2024","headmistress literally said not all footprints are digital,, anyway are we in the miscommunication trope now 😭😭",860,1
"Oct 29, 2024","Ooh I think Gabriel is realising that Davina eventually leaving would make Mikey feel like he's losing a mother all over again. This'll just put into perspective how much he wants her to stay, because now Mikey wants that too.",728,1
"Oct 29, 2024","fam, are we ready to see gabe’s attempt at setting a boundary fail spectacularly?",661,0
"Oct 29, 2024",The heartbreak on his face in the last panel. 😭😭,648,1
"Oct 29, 2024",Gabriel thinking his mom told Davina about his feelings and thinking she’s rejected him is so sad 😭,588,0
"Oct 29, 2024",Oh he’s down bad. 🫢,556,0
"Oct 29, 2024",Gabriel thinking Davina doesn't like him back😭,494,0
"Oct 29, 2024",not gabe being salty about thinking that davina doesn’t like him 😂,461,0
